sku,store_view_code,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,price,special_price,special_price_from_date,special_price_to_date,url_key,meta_title,meta_keywords,meta_description,base_image,base_image_label,small_image,small_image_label,thumbnail_image,thumbnail_image_label,swatch_image,swatch_image_label,created_at,updated_at,new_from_date,new_to_date,display_product_options_in,map_price,msrp_price,map_enabled,gift_message_available,custom_design,custom_design_from,custom_design_to,custom_layout_update,page_layout,product_options_container,msrp_display_actual_price_type,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,use_config_min_qty,is_qty_decimal,allow_backorders,use_config_backorders,min_cart_qty,use_config_min_sale_qty,max_cart_qty,use_config_max_sale_qty,is_in_stock,notify_on_stock_below,use_config_notify_stock_qty,manage_stock,use_config_manage_stock,use_config_qty_increments,qty_increments,use_config_enable_qty_inc,enable_qty_increments,is_decimal_divided,website_id,deferred_stock_update,use_config_deferred_stock_update,related_skus,related_position,crosssell_skus,crosssell_position,upsell_skus,upsell_position,additional_images,additional_image_labels,hide_from_product_page,bundle_price_type,bundle_sku_type,bundle_price_view,bundle_weight_type,bundle_values,bundle_shipment_type,configurable_variations,configurable_variation_labels,associated_skus
2BT-GABBY|1162-NAVY/TAUPE|MEDIUM,,Default,simple,,base,"Have it All Top - 1162-NAVY/TAUPE - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-1162-navy-taupe-medium-2bt-gabby-1162-navy-taupe-medium,,,,/2bt-gabby-1162-navy-taupe-front.jpg,,/2bt-gabby-1162-navy-taupe-front.jpg,,/2bt-gabby-1162-navy-taupe-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 6:00 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Navy/Taupe #1162,color_filter=Blue,dfw_parent_ids=7932,display_name=Have it All Top - 1162-NAVY/TAUPE - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=GABBY",1.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-1162-navy-taupe-front.jpg,/2bt-gabby-1162-navy-taupe-front.jpg,/2bt-gabby-1162-navy-taupe-front.jpg","Have it All Top - 1162-NAVY/TAUPE - LARGE Front,Have it All Top - 1162-NAVY/TAUPE - MEDIUM Front,Have it All Top - 1162-NAVY/TAUPE - SMALL Front",,,,,,,,,,
2BT-GABBY|1162-NAVY/TAUPE|SMALL,,Default,simple,,base,"Have it All Top - 1162-NAVY/TAUPE - SMALL",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-1162-navy-taupe-small-2bt-gabby-1162-navy-taupe-small,,,,/2bt-gabby-1162-navy-taupe-front.jpg,,/2bt-gabby-1162-navy-taupe-front.jpg,,/2bt-gabby-1162-navy-taupe-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Navy/Taupe #1162,color_filter=Blue,dfw_parent_ids=7932,display_name=Have it All Top - 1162-NAVY/TAUPE - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=GABBY",10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-1162-navy-taupe-front.jpg,/2bt-gabby-1162-navy-taupe-front.jpg,/2bt-gabby-1162-navy-taupe-front.jpg","Have it All Top - 1162-NAVY/TAUPE - LARGE Front,Have it All Top - 1162-NAVY/TAUPE - MEDIUM Front,Have it All Top - 1162-NAVY/TAUPE - SMALL Front",,,,,,,,,,
2BT-GABBY|1189-DKBL/MAG|LARGE,,Default,simple,,base,"Have it All Top - 1189-DKBL/MAG - LARGE",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-1189-dkbl-mag-large-2bt-gabby-1189-dkbl-mag-large,,,,/2bt-gabby-1189-dkbl-mag-front.jpg,,/2bt-gabby-1189-dkbl-mag-front.jpg,,/2bt-gabby-1189-dkbl-mag-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Dark Blue/Magenta #1189,color_filter=Blue,dfw_parent_ids=7932,display_name=Have it All Top - 1189-DKBL/MAG - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=GABBY",6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-1189-dkbl-mag-front.jpg,/2bt-gabby-1189-dkbl-mag-front.jpg,/2bt-gabby-1189-dkbl-mag-front.jpg","Have it All Top - 1189-DKBL/MAG - LARGE Front,Have it All Top - 1189-DKBL/MAG - MEDIUM Front,Have it All Top - 1189-DKBL/MAG - SMALL Front",,,,,,,,,,
2BT-GABBY|1189-DKBL/MAG|MEDIUM,,Default,simple,,base,"Have it All Top - 1189-DKBL/MAG - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-1189-dkbl-mag-medium-2bt-gabby-1189-dkbl-mag-medium,,,,/2bt-gabby-1189-dkbl-mag-front.jpg,,/2bt-gabby-1189-dkbl-mag-front.jpg,,/2bt-gabby-1189-dkbl-mag-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Dark Blue/Magenta #1189,color_filter=Blue,dfw_parent_ids=7932,display_name=Have it All Top - 1189-DKBL/MAG - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=GABBY",11.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-1189-dkbl-mag-front.jpg,/2bt-gabby-1189-dkbl-mag-front.jpg,/2bt-gabby-1189-dkbl-mag-front.jpg","Have it All Top - 1189-DKBL/MAG - LARGE Front,Have it All Top - 1189-DKBL/MAG - MEDIUM Front,Have it All Top - 1189-DKBL/MAG - SMALL Front",,,,,,,,,,
2BT-GABBY|1189-DKBL/MAG|SMALL,,Default,simple,,base,"Have it All Top - 1189-DKBL/MAG - SMALL",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-1189-dkbl-mag-small-2bt-gabby-1189-dkbl-mag-small,,,,/2bt-gabby-1189-dkbl-mag-front.jpg,,/2bt-gabby-1189-dkbl-mag-front.jpg,,/2bt-gabby-1189-dkbl-mag-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Dark Blue/Magenta #1189,color_filter=Blue,dfw_parent_ids=7932,display_name=Have it All Top - 1189-DKBL/MAG - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=GABBY",18.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-1189-dkbl-mag-front.jpg,/2bt-gabby-1189-dkbl-mag-front.jpg,/2bt-gabby-1189-dkbl-mag-front.jpg","Have it All Top - 1189-DKBL/MAG - LARGE Front,Have it All Top - 1189-DKBL/MAG - MEDIUM Front,Have it All Top - 1189-DKBL/MAG - SMALL Front",,,,,,,,,,
2BT-GABBY|1189-IVY/RD|LARGE,,Default,simple,,base,"Have it All Top - 1189-IVY/RD - LARGE",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-1189-ivy-rd-large-2bt-gabby-1189-ivy-rd-large,,,,/2bt-gabby-1189-ivy-rd-front.jpg,,/2bt-gabby-1189-ivy-rd-front.jpg,,/2bt-gabby-1189-ivy-rd-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Ivy/Red #1189,color_filter=Green,dfw_parent_ids=7932,display_name=Have it All Top - 1189-IVY/RD - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=GABBY",2.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-1189-ivy-rd-front.jpg,/2bt-gabby-1189-ivy-rd-front.jpg","Have it All Top - 1189-IVY/RD - LARGE Front,Have it All Top - 1189-IVY/RD - SMALL Front",,,,,,,,,,
2BT-GABBY|1189-IVY/RD|SMALL,,Default,simple,,base,"Have it All Top - 1189-IVY/RD - SMALL",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-1189-ivy-rd-small-2bt-gabby-1189-ivy-rd-small,,,,/2bt-gabby-1189-ivy-rd-front.jpg,,/2bt-gabby-1189-ivy-rd-front.jpg,,/2bt-gabby-1189-ivy-rd-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Ivy/Red #1189,color_filter=Green,dfw_parent_ids=7932,display_name=Have it All Top - 1189-IVY/RD - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=GABBY",10.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-1189-ivy-rd-front.jpg,/2bt-gabby-1189-ivy-rd-front.jpg","Have it All Top - 1189-IVY/RD - LARGE Front,Have it All Top - 1189-IVY/RD - SMALL Front",,,,,,,,,,
2BT-GABBY|1192-SAG/MAUV|SMALL,,Default,simple,,base,"Have it All Top - 1192-SAG/MAUV - SMALL",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-1192-sag-mauv-small-2bt-gabby-1192-sag-mauv-small,,,,/2bt-gabby-1192-sag-mauv-front.jpg,,/2bt-gabby-1192-sag-mauv-front.jpg,,/2bt-gabby-1192-sag-mauv-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Sage/Mauve #1192,color_filter=Green,dfw_parent_ids=7932,display_name=Have it All Top - 1192-SAG/MAUV - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=GABBY",3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,/2bt-gabby-1192-sag-mauv-front.jpg,"Have it All Top - 1192-SAG/MAUV - SMALL Front",,,,,,,,,,
2BT-GABBY|613-BLK/GRY|LARGE,,Default,simple,,base,"Have it All Top - 613-BLK/GRY - LARGE",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-613-blk-gry-large-2bt-gabby-613-blk-gry-large,,,,/2bt-gabby-613-blk-gry-front.jpg,,/2bt-gabby-613-blk-gry-front.jpg,,/2bt-gabby-613-blk-gry-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black/Gray #613,color_filter=Black,dfw_parent_ids=7932,display_name=Have it All Top - 613-BLK/GRY - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=GABBY",3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-back.jpg,/2bt-gabby-613-blk-gry-side.jpg","Have it All Top - 613-BLK/GRY - LARGE Front,Have it All Top - 613-BLK/GRY - MEDIUM Front,Have it All Top - 613-BLK/GRY - SMALL Front,Have it All Top - 613-BLK/GRY - LARGE Back,Have it All Top - 613-BLK/GRY - LARGE Side",,,,,,,,,,
2BT-GABBY|613-BLK/GRY|MEDIUM,,Default,simple,,base,"Have it All Top - 613-BLK/GRY - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-613-blk-gry-medium-2bt-gabby-613-blk-gry-medium,,,,/2bt-gabby-613-blk-gry-front.jpg,,/2bt-gabby-613-blk-gry-front.jpg,,/2bt-gabby-613-blk-gry-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black/Gray #613,color_filter=Black,dfw_parent_ids=7932,display_name=Have it All Top - 613-BLK/GRY - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=GABBY",4.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-back.jpg,/2bt-gabby-613-blk-gry-side.jpg","Have it All Top - 613-BLK/GRY - LARGE Front,Have it All Top - 613-BLK/GRY - MEDIUM Front,Have it All Top - 613-BLK/GRY - SMALL Front,Have it All Top - 613-BLK/GRY - MEDIUM Back,Have it All Top - 613-BLK/GRY - MEDIUM Side",,,,,,,,,,
2BT-GABBY|613-BLK/GRY|SMALL,,Default,simple,,base,"Have it All Top - 613-BLK/GRY - SMALL",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-613-blk-gry-small-2bt-gabby-613-blk-gry-small,,,,/2bt-gabby-613-blk-gry-front.jpg,,/2bt-gabby-613-blk-gry-front.jpg,,/2bt-gabby-613-blk-gry-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Black/Gray #613,color_filter=Black,dfw_parent_ids=7932,display_name=Have it All Top - 613-BLK/GRY - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=GABBY",14.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-front.jpg,/2bt-gabby-613-blk-gry-back.jpg,/2bt-gabby-613-blk-gry-side.jpg","Have it All Top - 613-BLK/GRY - LARGE Front,Have it All Top - 613-BLK/GRY - MEDIUM Front,Have it All Top - 613-BLK/GRY - SMALL Front,Have it All Top - 613-BLK/GRY - SMALL Back,Have it All Top - 613-BLK/GRY - SMALL Side",,,,,,,,,,
2BT-GABBY|613-NVY/PNK|LARGE,,Default,simple,,base,"Have it All Top - 613-NVY/PNK - LARGE",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-613-nvy-pnk-large-2bt-gabby-613-nvy-pnk-large,,,,/2bt-gabby-613-nvy-pnk-front.jpg,,/2bt-gabby-613-nvy-pnk-front.jpg,,/2bt-gabby-613-nvy-pnk-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Navy/Pink #613,color_filter=Blue,dfw_parent_ids=7932,display_name=Have it All Top - 613-NVY/PNK - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=GABBY",7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-613-nvy-pnk-front.jpg,/2bt-gabby-613-nvy-pnk-front.jpg,/2bt-gabby-613-nvy-pnk-front.jpg","Have it All Top - 613-NVY/PNK - LARGE Front,Have it All Top - 613-NVY/PNK - MEDIUM Front,Have it All Top - 613-NVY/PNK - SMALL Front",,,,,,,,,,
2BT-GABBY|613-NVY/PNK|MEDIUM,,Default,simple,,base,"Have it All Top - 613-NVY/PNK - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-613-nvy-pnk-medium-2bt-gabby-613-nvy-pnk-medium,,,,/2bt-gabby-613-nvy-pnk-front.jpg,,/2bt-gabby-613-nvy-pnk-front.jpg,,/2bt-gabby-613-nvy-pnk-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Navy/Pink #613,color_filter=Blue,dfw_parent_ids=7932,display_name=Have it All Top - 613-NVY/PNK - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=GABBY",7.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-613-nvy-pnk-front.jpg,/2bt-gabby-613-nvy-pnk-front.jpg,/2bt-gabby-613-nvy-pnk-front.jpg","Have it All Top - 613-NVY/PNK - LARGE Front,Have it All Top - 613-NVY/PNK - MEDIUM Front,Have it All Top - 613-NVY/PNK - SMALL Front",,,,,,,,,,
2BT-GABBY|613-NVY/PNK|SMALL,,Default,simple,,base,"Have it All Top - 613-NVY/PNK - SMALL",,,,1,"Taxable Goods","Not Visible Individually",33.0000,,,,have-it-all-top-613-nvy-pnk-small-2bt-gabby-613-nvy-pnk-small,,,,/2bt-gabby-613-nvy-pnk-front.jpg,,/2bt-gabby-613-nvy-pnk-front.jpg,,/2bt-gabby-613-nvy-pnk-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Navy/Pink #613,color_filter=Blue,dfw_parent_ids=7932,display_name=Have it All Top - 613-NVY/PNK - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=GABBY",16.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-613-nvy-pnk-front.jpg,/2bt-gabby-613-nvy-pnk-front.jpg,/2bt-gabby-613-nvy-pnk-front.jpg","Have it All Top - 613-NVY/PNK - LARGE Front,Have it All Top - 613-NVY/PNK - MEDIUM Front,Have it All Top - 613-NVY/PNK - SMALL Front",,,,,,,,,,
2BT-GABBY-BP|1232-PINK/NAVY|LARGE,,Default,simple,,base,"Have it All Top - BP - 1232-PINK/NAVY - LARGE",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,have-it-all-top-bp-1232-pink-navy-large-2bt-gabby-bp-1232-pink-navy-large,,,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Pink/Navy #1232,color_filter=Pink,dfw_parent_ids=7956,display_name=Have it All Top - BP - 1232-PINK/NAVY - LARGE,last_import_date=4/4/17, 7:00 PM,size=Large,website_sku=GABBY-BP",6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-back.jpg,/2bt-gabby-bp-1232-pink-navy-side.jpg","Have it All Top - BP - 1232-PINK/NAVY - LARGE Front,Have it All Top - BP - 1232-PINK/NAVY - MEDIUM Front,Have it All Top - BP - 1232-PINK/NAVY - SMALL Front,Have it All Top - BP - 1232-PINK/NAVY - LARGE Back,Have it All Top - BP - 1232-PINK/NAVY - LARGE Side",,,,,,,,,,
2BT-GABBY-BP|1232-PINK/NAVY|MEDIUM,,Default,simple,,base,"Have it All Top - BP - 1232-PINK/NAVY - MEDIUM",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,have-it-all-top-bp-1232-pink-navy-medium-2bt-gabby-bp-1232-pink-navy-medium,,,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Pink/Navy #1232,color_filter=Pink,dfw_parent_ids=7956,display_name=Have it All Top - BP - 1232-PINK/NAVY - MEDIUM,last_import_date=4/4/17, 7:00 PM,size=Medium,website_sku=GABBY-BP",6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-back.jpg,/2bt-gabby-bp-1232-pink-navy-side.jpg","Have it All Top - BP - 1232-PINK/NAVY - LARGE Front,Have it All Top - BP - 1232-PINK/NAVY - MEDIUM Front,Have it All Top - BP - 1232-PINK/NAVY - SMALL Front,Have it All Top - BP - 1232-PINK/NAVY - MEDIUM Back,Have it All Top - BP - 1232-PINK/NAVY - MEDIUM Side",,,,,,,,,,
2BT-GABBY-BP|1232-PINK/NAVY|SMALL,,Default,simple,,base,"Have it All Top - BP - 1232-PINK/NAVY - SMALL",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,have-it-all-top-bp-1232-pink-navy-small-2bt-gabby-bp-1232-pink-navy-small,,,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,/2bt-gabby-bp-1232-pink-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Pink/Navy #1232,color_filter=Pink,dfw_parent_ids=7956,display_name=Have it All Top - BP - 1232-PINK/NAVY - SMALL,last_import_date=4/4/17, 7:00 PM,size=Small,website_sku=GABBY-BP",6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-front.jpg,/2bt-gabby-bp-1232-pink-navy-back.jpg,/2bt-gabby-bp-1232-pink-navy-side.jpg","Have it All Top - BP - 1232-PINK/NAVY - LARGE Front,Have it All Top - BP - 1232-PINK/NAVY - MEDIUM Front,Have it All Top - BP - 1232-PINK/NAVY - SMALL Front,Have it All Top - BP - 1232-PINK/NAVY - SMALL Back,Have it All Top - BP - 1232-PINK/NAVY - SMALL Side",,,,,,,,,,
2BT-GABBY-BP-X|1232-PINK/NAVY|2X,,Default,simple,,base,"Have it All Top - BP Curvy - 1232-PINK/NAVY - 2X",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,have-it-all-top-bp-curvy-1232-pink-navy-2x-2bt-gabby-bp-x-1232-pink-navy-2x,,,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Pink/Navy #1232,color_filter=Pink,dfw_parent_ids=7960,display_name=Have it All Top - BP Curvy - 1232-PINK/NAVY - 2X,last_import_date=4/4/17, 7:00 PM,size=2-XLarge,website_sku=GABBY-BP-X",3.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-back.jpg,/2bt-gabby-bp-x-1232-pink-navy-side.jpg","Have it All Top - BP Curvy - 1232-PINK/NAVY - 2X Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - 3X Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - X-LARGE Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - 2X Back,Have it All Top - BP Curvy - 1232-PINK/NAVY - 2X Side",,,,,,,,,,
2BT-GABBY-BP-X|1232-PINK/NAVY|3X,,Default,simple,,base,"Have it All Top - BP Curvy - 1232-PINK/NAVY - 3X",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,have-it-all-top-bp-curvy-1232-pink-navy-3x-2bt-gabby-bp-x-1232-pink-navy-3x,,,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 9:15 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Pink/Navy #1232,color_filter=Pink,dfw_parent_ids=7960,display_name=Have it All Top - BP Curvy - 1232-PINK/NAVY - 3X,last_import_date=4/4/17, 7:00 PM,size=3X-Large,website_sku=GABBY-BP-X",6.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,1,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-back.jpg,/2bt-gabby-bp-x-1232-pink-navy-side.jpg","Have it All Top - BP Curvy - 1232-PINK/NAVY - 2X Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - 3X Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - X-LARGE Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - 3X Back,Have it All Top - BP Curvy - 1232-PINK/NAVY - 3X Side",,,,,,,,,,
2BT-GABBY-BP-X|1232-PINK/NAVY|X-LARGE,,Default,simple,,base,"Have it All Top - BP Curvy - 1232-PINK/NAVY - X-LARGE",,,,1,"Taxable Goods","Not Visible Individually",35.0000,,,,have-it-all-top-bp-curvy-1232-pink-navy-x-large-2bt-gabby-bp-x-1232-pink-navy-x-large,,,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,,,,"3/26/17, 8:34 PM","4/5/17, 6:00 AM",,,"Block after Info Column",,,,,,,,,,,,,"color=Pink/Navy #1232,color_filter=Pink,dfw_parent_ids=7960,display_name=Have it All Top - BP Curvy - 1232-PINK/NAVY - X-LARGE,last_import_date=4/4/17, 7:00 PM,size=X-Large,website_sku=GABBY-BP-X",0.0000,0.0000,1,0,0,1,1.0000,1,0.0000,1,0,,1,1,1,1,0.0000,1,0,0,0,0,1,,,,,,,"/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-front.jpg,/2bt-gabby-bp-x-1232-pink-navy-back.jpg,/2bt-gabby-bp-x-1232-pink-navy-side.jpg","Have it All Top - BP Curvy - 1232-PINK/NAVY - 2X Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - 3X Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - X-LARGE Front,Have it All Top - BP Curvy - 1232-PINK/NAVY - X-LARGE Back,Have it All Top - BP Curvy - 1232-PINK/NAVY - X-LARGE Side",,,,,,,,,,
